web-scraper-order,web-scraper-start-url,cat-1,cat-1-href,cat-2,cat-2-href,prod,prod-href,title,description,price,shipping-dest,shipping-method
"1685122842-109","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车锁","https://shop111028974.taobao.com/category-1432010785.htm?search=y&parentCatId=1432010783&parentCatName=%B3%B5%C9%ED%D7%B0%B1%B8&catName=%B3%B5%CB%F8#bd","","https://item.taobao.com/item.htm?id=42514952290","GIANT捷安特自行车密码锁钢缆链条防盗锁U型锁骑行装备","","32.64-46.24","上海 至 全国","快递 ¥35.00"
"1685122842-110","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","车锁","https://shop111028974.taobao.com/category-1432010785.htm?search=y&parentCatId=1432010783&parentCatName=%B3%B5%C9%ED%D7%B0%B1%B8&catName=%B3%B5%CB%F8#bd","","https://item.taobao.com/item.htm?id=42514952290","GIANT捷安特自行车密码锁钢缆链条防盗锁U型锁骑行装备","","32.64-46.24","上海 至 全国","快递 ¥35.00"
"1685122879-111","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-112","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-113","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-114","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-115","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-116","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-117","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","型 号 LXM302  带五副镜片","143.04","",""
"1685122879-118","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-119","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-120","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-121","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-122","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-123","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","LXM302白黄","143.04","",""
"1685122879-124","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-125","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-126","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","LXM302蓝色","143.04","",""
"1685122879-127","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-128","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","型号   LLT026 五副镜片","143.04","",""
"1685122879-129","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-130","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","型号  LD058  三副镜片","143.04","",""
"1685122879-131","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-132","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-133","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","型号  LD022 三副眼镜","143.04","",""
"1685122879-134","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122879-135","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","骑行眼镜","https://shop111028974.taobao.com/category-1431987090.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%C6%EF%D0%D0%D1%DB%BE%B5#bd","","https://item.taobao.com/item.htm?id=45471490123","捷安特眼镜自行车眼镜防风镜公路车山地车liv眼镜GIANT女骑行眼镜","","143.04","",""
"1685122911-136","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头巾","https://shop111028974.taobao.com/category-1431987089.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BD%ED#bd","","https://item.taobao.com/item.htm?id=539130020810","包邮女士头巾骑行男士头巾户外运动山地车公路车自行车魔术头巾","","","",""
"1685122911-137","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头巾","https://shop111028974.taobao.com/category-1431987089.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BD%ED#bd","","https://item.taobao.com/item.htm?id=539130020810","包邮女士头巾骑行男士头巾户外运动山地车公路车自行车魔术头巾","","","",""
"1685122911-138","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头巾","https://shop111028974.taobao.com/category-1431987089.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BD%ED#bd","","https://item.taobao.com/item.htm?id=539130020810","包邮女士头巾骑行男士头巾户外运动山地车公路车自行车魔术头巾","","","",""
"1685122911-139","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头巾","https://shop111028974.taobao.com/category-1431987089.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BD%ED#bd","","https://item.taobao.com/item.htm?id=539130020810","包邮女士头巾骑行男士头巾户外运动山地车公路车自行车魔术头巾","","","",""
"1685122911-140","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","头巾","https://shop111028974.taobao.com/category-1431987089.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%B7%BD%ED#bd","","https://item.taobao.com/item.htm?id=539130020810","包邮女士头巾骑行男士头巾户外运动山地车公路车自行车魔术头巾","","","",""
"1685122929-141","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","防晒腿套","47.60","上海 至 全国","快递 免运费"
"1685122929-142","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","具有吸湿快干功能，有助于排除皮肤表面湿气，避免大量流汗时产生的不舒适感","47.60","上海 至 全国","快递 免运费"
"1685122929-143","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","具有防晒功能，抗UV指数100%，同时兼具保暖功能","47.60","上海 至 全国","快递 免运费"
"1685122929-144","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","专业剪裁设计，具有流线感，简介百搭，加有防滑橡筋","47.60","上海 至 全国","快递 免运费"
"1685122929-145","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","耐久，易护理，充许多次洗    不缩水，不霉变","47.60","上海 至 全国","快递 免运费"
"1685122929-146","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","面料成分；85%聚酯纤维 /15%聚氧酯弹性纤维","47.60","上海 至 全国","快递 免运费"
"1685122929-147","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","M   长度    64.5         大腿口宽20CM            小腿口宽12CM","47.60","上海 至 全国","快递 免运费"
"1685122929-148","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","L    长度    65CM       大腿口宽20CM            小腿口宽12CM","47.60","上海 至 全国","快递 免运费"
"1685122929-149","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","XL  长度    67CM        大腿口宽21CM           小腿口宽13CM","47.60","上海 至 全国","快递 免运费"
"1685122929-150","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","","47.60","上海 至 全国","快递 免运费"
"1685122929-151","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","腿套","https://shop111028974.taobao.com/category-1431987087.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%CD%C8%CC%D7#bd","","https://item.taobao.com/item.htm?id=531529984516","夏季热卖捷安特GIANT腿套吸湿快干保护套骑行护腿公路车山地车","","47.60","上海 至 全国","快递 免运费"
"1685122946-152","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-153","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-154","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-155","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-156","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","捷安特袖套新款薄一点。不带透气孔的，","32.30","",""
"1685122946-157","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-158","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-159","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","18新款捷安特防晒冰沙袖套
 新款袖套薄一点不带透气孔
 以下请看图 实物拍摄","32.30","",""
"1685122946-160","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
"1685122946-161","https://shop111028974.taobao.com/","其他类","https://shop111028974.taobao.com/category-923264092.htm?search=y&catName=%C6%E4%CB%FB%C0%E0#bd","袖套","https://shop111028974.taobao.com/category-1431987086.htm?search=y&parentCatId=1431987081&parentCatName=%C8%CB%C9%ED%D7%B0%B1%B8&catName=%D0%E4%CC%D7#bd","","https://item.taobao.com/item.htm?id=530224487680","新品捷安特GIANT自行车防晒冰丝袖套女骑行袖套男夏季护袖运动","","32.30","",""
